B,29-08-2019,2019-08-29 00:00:00 -0500,1,99,B002,115231,,,, ,7,GLP,8.86,1.05,1.24,9.31,1.68,10.99,18,1,,,,,LTR,,,
B,29-08-2019,2019-08-29 00:00:00 -0500,1,99,B002,115230,,,, ,7,GLP,10.48,1.05,1.24,11.02,1.98,13.00,18,1,,,,,LTR,,,
B,29-08-2019,2019-08-29 00:00:00 -0500,1,99,B002,115229,,,, ,7,GLP,4.03,1.05,1.24,4.24,0.76,5.00,18,1,,,,,LTR,,,
B,29-08-2019,2019-08-29 00:00:00 -0500,1,99,B002,115228,,,, ,7,GLP,8.07,1.05,1.24,8.47,1.53,10.00,18,1,,,,,LTR,,,
B,29-08-2019,2019-08-29 00:00:00 -0500,1,99,B002,115227,,,, ,7,GLP,8.07,1.05,1.24,8.47,1.53,10.00,18,1,,,,,LTR,,,
B,29-08-2019,2019-08-29 00:00:00 -0500,1,99,B002,115226,,,, ,7,GLP,9.83,1.05,1.24,10.33,1.86,12.19,18,1,,,,,LTR,,,
B,29-08-2019,2019-08-29 00:00:00 -0500,1,99,B002,115225,,,, ,7,GLP,9.68,1.05,1.24,10.17,1.83,12.00,18,1,,,,,LTR,,,
B,29-08-2019,2019-08-29 00:00:00 -0500,1,99,B002,115224,,,, ,7,GLP,36.29,1.05,1.24,38.14,6.86,45.00,18,1,,,,,LTR,,,
B,29-08-2019,2019-08-29 00:00:00 -0500,1,99,B002,115223,,,, ,7,GLP,4.03,1.05,1.24,4.24,0.76,5.00,18,1,,,,,LTR,,,
B,29-08-2019,2019-08-29 00:00:00 -0500,1,99,B002,115222,,,, ,7,GLP,32.26,1.05,1.24,33.90,6.10,40.00,18,1,,,,,LTR,,,
B,29-08-2019,2019-08-29 00:00:00 -0500,1,99,B002,115221,,,, ,7,GLP,5.07,1.05,1.24,5.32,0.96,6.28,18,1,,,,,LTR,,,
B,29-08-2019,2019-08-29 00:00:00 -0500,1,99,B002,115220,,,, ,7,GLP,10.00,1.05,1.24,10.51,1.89,12.40,18,1,,,,,LTR,,,
B,29-08-2019,2019-08-29 00:00:00 -0500,1,99,B002,115219,,,, ,7,GLP,8.07,1.05,1.24,8.47,1.53,10.00,18,1,,,,,LTR,,,
B,29-08-2019,2019-08-29 00:00:00 -0500,1,99,B002,115218,,,, ,7,GLP,8.07,1.05,1.24,8.47,1.53,10.00,18,1,,,,,LTR,,,
B,29-08-2019,2019-08-29 00:00:00 -0500,1,99,B002,115217,,,, ,7,GLP,8.07,1.05,1.24,8.47,1.53,10.00,18,1,,,,,LTR,,,
B,29-08-2019,2019-08-29 00:00:00 -0500,1,99,B002,115216,,,, ,7,GLP,20.16,1.05,1.24,21.19,3.81,25.00,18,1,,,,,LTR,,,
B,29-08-2019,2019-08-29 00:00:00 -0500,1,99,B002,115215,,,, ,7,GLP,4.03,1.05,1.24,4.24,0.76,5.00,18,1,,,,,LTR,,,
B,29-08-2019,2019-08-29 00:00:00 -0500,1,99,B002,115214,,,, ,7,GLP,14.52,1.05,1.24,15.25,2.75,18.00,18,1,,,,,LTR,,,
B,29-08-2019,2019-08-29 00:00:00 -0500,1,99,B002,115213,,,, ,7,GLP,8.07,1.05,1.24,8.47,1.53,10.00,18,1,,,,,LTR,,,
B,29-08-2019,2019-08-29 00:00:00 -0500,1,99,B002,115212,,,, ,7,GLP,8.07,1.05,1.24,8.47,1.53,10.00,18,1,,,,,LTR,,,
B,29-08-2019,2019-08-29 00:00:00 -0500,1,99,B002,115211,,,, ,7,GLP,3.23,1.05,1.24,3.39,0.61,4.00,18,1,,,,,LTR,,,
B,29-08-2019,2019-08-29 00:00:00 -0500,1,99,B002,115210,,,, ,7,GLP,6.45,1.05,1.24,6.78,1.22,8.00,18,1,,,,,LTR,,,
B,29-08-2019,2019-08-29 00:00:00 -0500,1,99,B002,115209,,,, ,7,GLP,12.90,1.05,1.24,13.56,2.44,16.00,18,1,,,,,LTR,,,
B,29-08-2019,2019-08-29 00:00:00 -0500,1,99,B002,115208,,,, ,7,GLP,18.56,1.05,1.24,19.50,3.51,23.01,18,1,,,,,LTR,,,
B,29-08-2019,2019-08-29 00:00:00 -0500,1,99,B002,115207,,,, ,7,GLP,6.45,1.05,1.24,6.78,1.22,8.00,18,1,,,,,LTR,,,
B,29-08-2019,2019-08-29 00:00:00 -0500,1,99,B002,115206,,,, ,7,GLP,5.24,1.05,1.24,5.51,0.99,6.50,18,1,,,,,LTR,,,
B,29-08-2019,2019-08-29 00:00:00 -0500,1,99,B002,115205,,,, ,7,GLP,11.20,1.05,1.24,11.77,2.12,13.89,18,1,,,,,LTR,,,
B,29-08-2019,2019-08-29 00:00:00 -0500,1,99,B002,115204,,,, ,7,GLP,8.07,1.05,1.24,8.47,1.53,10.00,18,1,,,,,LTR,,,
B,29-08-2019,2019-08-29 00:00:00 -0500,1,99,B002,115203,,,, ,7,GLP,7.66,1.05,1.24,8.05,1.45,9.50,18,1,,,,,LTR,,,
B,29-08-2019,2019-08-29 00:00:00 -0500,1,99,B002,115202,,,, ,7,GLP,4.84,1.05,1.24,5.08,0.92,6.00,18,1,,,,,LTR,,,
B,29-08-2019,2019-08-29 00:00:00 -0500,1,99,B002,115201,,,, ,7,GLP,8.07,1.05,1.24,8.48,1.53,10.01,18,1,,,,,LTR,,,
B,29-08-2019,2019-08-29 00:00:00 -0500,1,99,B002,115200,,,, ,7,GLP,5.65,1.05,1.24,5.93,1.07,7.00,18,1,,,,,LTR,,,
B,29-08-2019,2019-08-29 00:00:00 -0500,1,99,B002,115199,,,, ,7,GLP,6.77,1.05,1.24,7.12,1.28,8.40,18,1,,,,,LTR,,,
B,29-08-2019,2019-08-29 00:00:00 -0500,1,99,B002,115198,,,, ,7,GLP,8.07,1.05,1.24,8.47,1.53,10.00,18,1,,,,,LTR,,,
B,29-08-2019,2019-08-29 00:00:00 -0500,1,99,B002,115197,,,, ,7,GLP,7.58,1.05,1.24,7.97,1.43,9.40,18,1,,,,,LTR,,,
B,29-08-2019,2019-08-29 00:00:00 -0500,1,99,B002,115196,,,, ,7,GLP,5.01,1.05,1.24,5.26,0.95,6.21,18,1,,,,,LTR,,,
B,29-08-2019,2019-08-29 00:00:00 -0500,1,99,B002,115195,,,, ,7,GLP,15.65,1.05,1.24,16.44,2.96,19.40,18,1,,,,,LTR,,,
B,29-08-2019,2019-08-29 00:00:00 -0500,1,99,B002,115194,,,, ,4,Gasohol 98,3.23,13.13,15.49,42.37,7.63,50.00,18,1,,,,,GLL,,,
B,29-08-2019,2019-08-29 00:00:00 -0500,1,99,B002,115193,,,, ,7,GLP,8.07,1.05,1.24,8.47,1.53,10.00,18,1,,,,,LTR,,,
B,29-08-2019,2019-08-29 00:00:00 -0500,1,99,B002,115192,,,, ,7,GLP,21.57,1.05,1.24,22.66,4.08,26.74,18,1,,,,,LTR,,,
B,29-08-2019,2019-08-29 00:00:00 -0500,1,99,B002,115191,,,, ,7,GLP,1.45,1.05,1.24,1.53,0.27,1.80,18,1,,,,,LTR,,,
B,29-08-2019,2019-08-29 00:00:00 -0500,1,99,B002,115190,,,, ,7,GLP,8.07,1.05,1.24,8.47,1.53,10.00,18,1,,,,,LTR,,,
B,29-08-2019,2019-08-29 00:00:00 -0500,1,99,B002,115189,,,, ,7,GLP,32.26,1.05,1.24,33.90,6.10,40.00,18,1,,,,,LTR,,,
B,29-08-2019,2019-08-29 00:00:00 -0500,1,99,B002,115188,,,, ,7,GLP,4.84,1.05,1.24,5.08,0.92,6.00,18,1,,,,,LTR,,,
B,29-08-2019,2019-08-29 00:00:00 -0500,1,99,B002,115187,,,, ,7,GLP,8.07,1.05,1.24,8.47,1.53,10.00,18,1,,,,,LTR,,,
B,29-08-2019,2019-08-29 00:00:00 -0500,1,99,B002,115186,,,, ,7,GLP,16.13,1.05,1.24,16.95,3.05,20.00,18,1,,,,,LTR,,,
B,29-08-2019,2019-08-29 00:00:00 -0500,1,99,B002,115185,,,, ,7,GLP,5.65,1.05,1.24,5.93,1.07,7.00,18,1,,,,,LTR,,,
B,29-08-2019,2019-08-29 00:00:00 -0500,1,99,B002,115184,,,, ,7,GLP,16.13,1.05,1.24,16.95,3.05,20.00,18,1,,,,,LTR,,,
B,29-08-2019,2019-08-29 00:00:00 -0500,1,99,B002,115183,,,, ,7,GLP,8.07,1.05,1.24,8.47,1.53,10.00,18,1,,,,,LTR,,,
B,29-08-2019,2019-08-29 00:00:00 -0500,1,99,B002,115182,,,, ,7,GLP,16.13,1.05,1.24,16.95,3.05,20.00,18,1,,,,,LTR,,,
B,29-08-2019,2019-08-29 00:00:00 -0500,1,99,B002,115181,,,, ,7,GLP,8.07,1.05,1.24,8.47,1.53,10.00,18,1,,,,,LTR,,,
B,29-08-2019,2019-08-29 00:00:00 -0500,1,99,B002,115180,,,, ,7,GLP,6.45,1.05,1.24,6.78,1.22,8.00,18,1,,,,,LTR,,,
B,29-08-2019,2019-08-29 00:00:00 -0500,1,99,B002,115179,,,, ,7,GLP,24.19,1.05,1.24,25.42,4.58,30.00,18,1,,,,,LTR,,,
B,29-08-2019,2019-08-29 00:00:00 -0500,1,99,B002,115178,,,, ,2,Gasohol 90,0.77,11.01,12.99,8.47,1.53,10.00,18,1,,,,,GLL,,,
B,29-08-2019,2019-08-29 00:00:00 -0500,1,99,B002,115177,,,, ,7,GLP,4.06,1.05,1.24,4.26,0.77,5.03,18,1,,,,,LTR,,,
B,29-08-2019,2019-08-29 00:00:00 -0500,1,99,B002,115176,,,, ,7,GLP,12.90,1.05,1.24,13.56,2.44,16.00,18,1,,,,,LTR,,,
B,29-08-2019,2019-08-29 00:00:00 -0500,1,99,B002,115175,,,, ,7,GLP,12.10,1.05,1.24,12.71,2.29,15.00,18,1,,,,,LTR,,,
B,29-08-2019,2019-08-29 00:00:00 -0500,1,99,B002,115174,,,, ,7,GLP,12.11,1.05,1.24,12.72,2.29,15.01,18,1,,,,,LTR,,,
B,29-08-2019,2019-08-29 00:00:00 -0500,1,99,B002,115173,,,, ,7,GLP,7.02,1.05,1.24,7.37,1.33,8.70,18,1,,,,,LTR,,,
B,29-08-2019,2019-08-29 00:00:00 -0500,1,99,B002,115172,,,, ,7,GLP,13.20,1.05,1.24,13.87,2.50,16.37,18,1,,,,,LTR,,,
B,29-08-2019,2019-08-29 00:00:00 -0500,1,99,B002,115171,,,, ,7,GLP,40.32,1.05,1.24,42.37,7.63,50.00,18,1,,,,,LTR,,,
B,29-08-2019,2019-08-29 00:00:00 -0500,1,99,B002,115170,,,, ,7,GLP,4.03,1.05,1.24,4.24,0.76,5.00,18,1,,,,,LTR,,,
B,29-08-2019,2019-08-29 00:00:00 -0500,1,99,B002,115169,,,, ,7,GLP,4.03,1.05,1.24,4.24,0.76,5.00,18,1,,,,,LTR,,,
B,29-08-2019,2019-08-29 00:00:00 -0500,1,99,B002,115168,,,, ,7,GLP,24.19,1.05,1.24,25.42,4.58,30.00,18,1,,,,,LTR,,,
B,29-08-2019,2019-08-29 00:00:00 -0500,1,99,B002,115167,,,, ,7,GLP,4.03,1.05,1.24,4.24,0.76,5.00,18,1,,,,,LTR,,,
B,29-08-2019,2019-08-29 00:00:00 -0500,1,99,B002,115166,,,, ,7,GLP,9.68,1.05,1.24,10.17,1.83,12.00,18,1,,,,,LTR,,,
B,29-08-2019,2019-08-29 00:00:00 -0500,1,99,B002,115165,,,, ,7,GLP,8.07,1.05,1.24,8.47,1.53,10.00,18,1,,,,,LTR,,,
B,29-08-2019,2019-08-29 00:00:00 -0500,1,99,B002,115164,,,, ,7,GLP,4.84,1.05,1.24,5.08,0.92,6.00,18,1,,,,,LTR,,,
B,29-08-2019,2019-08-29 00:00:00 -0500,1,99,B002,115163,,,, ,7,GLP,12.10,1.05,1.24,12.71,2.29,15.00,18,1,,,,,LTR,,,
B,29-08-2019,2019-08-29 00:00:00 -0500,1,99,B002,115162,,,, ,7,GLP,7.10,1.05,1.24,7.46,1.34,8.80,18,1,,,,,LTR,,,
B,29-08-2019,2019-08-29 00:00:00 -0500,1,99,B002,115161,,,, ,7,GLP,51.97,1.05,1.24,54.61,9.83,64.44,18,1,,,,,LTR,,,
B,29-08-2019,2019-08-29 00:00:00 -0500,1,99,B002,115160,,,, ,7,GLP,12.10,1.05,1.24,12.71,2.29,15.00,18,1,,,,,LTR,,,
B,29-08-2019,2019-08-29 00:00:00 -0500,1,99,B002,115159,,,, ,7,GLP,4.03,1.05,1.24,4.24,0.76,5.00,18,1,,,,,LTR,,,
B,29-08-2019,2019-08-29 00:00:00 -0500,1,99,B002,115158,,,, ,7,GLP,11.86,1.05,1.24,12.46,2.24,14.70,18,1,,,,,LTR,,,
B,29-08-2019,2019-08-29 00:00:00 -0500,1,99,B002,115157,,,, ,7,GLP,5.65,1.05,1.24,5.93,1.07,7.00,18,1,,,,,LTR,,,
B,29-08-2019,2019-08-29 00:00:00 -0500,1,99,B002,115156,,,, ,5,DieselPro B5 S50 UV,1.01,10.03,11.84,10.17,1.83,12.00,18,1,,,,,GLL,,,
B,29-08-2019,2019-08-29 00:00:00 -0500,1,99,B101,18097,,,, ,2,GASOHOL 90,1.59,10.65,12.57,16.95,3.05,20.00,18,1,,,,,GLL,,,
B,29-08-2019,2019-08-29 00:00:00 -0500,1,99,B101,18096,,,, ,3,GASOHOL 95,3.69,11.50,13.57,42.37,7.63,50.00,18,1,,,,,GLL,,,
B,29-08-2019,2019-08-29 00:00:00 -0500,1,99,B101,18095,,,, ,3,GASOHOL 95,0.74,11.50,13.57,8.47,1.53,10.00,18,1,,,,,GLL,,,
B,29-08-2019,2019-08-29 00:00:00 -0500,1,99,B101,18094,,,, ,2,GASOHOL 90,0.80,10.65,12.57,8.47,1.53,10.00,18,1,,,,,GLL,,,
B,29-08-2019,2019-08-29 00:00:00 -0500,1,99,B101,18093,,,, ,3,GASOHOL 95,1.47,11.50,13.57,16.95,3.05,20.00,18,1,,,,,GLL,,,
B,29-08-2019,2019-08-29 00:00:00 -0500,1,99,B101,18092,,,, ,2,GASOHOL 90,0.80,10.65,12.57,8.47,1.53,10.00,18,1,,,,,GLL,,,
B,29-08-2019,2019-08-29 00:00:00 -0500,1,99,B101,18091,,,, ,2,GASOHOL 90,0.80,10.65,12.57,8.47,1.53,10.00,18,1,,,,,GLL,,,
B,29-08-2019,2019-08-29 00:00:00 -0500,1,99,B101,18090,,,, ,2,GASOHOL 90,0.32,10.65,12.57,3.39,0.61,4.00,18,1,,,,,GLL,,,
B,29-08-2019,2019-08-29 00:00:00 -0500,1,99,B101,18089,,,, ,3,GASOHOL 95,0.74,11.50,13.57,8.47,1.53,10.00,18,1,,,,,GLL,,,
B,29-08-2019,2019-08-29 00:00:00 -0500,1,99,B101,18088,,,, ,2,GASOHOL 90,1.59,10.65,12.57,16.95,3.05,20.00,18,1,,,,,GLL,,,
B,29-08-2019,2019-08-29 00:00:00 -0500,1,99,B101,18087,,,, ,5,DIESEL PRO B5,4.21,10.08,11.89,42.37,7.63,50.00,18,1,,,,,GLL,,,
B,29-08-2019,2019-08-29 00:00:00 -0500,1,99,B101,18086,,,, ,5,DIESEL PRO B5,12.15,10.08,11.89,122.47,22.04,144.51,18,1,,,,,GLL,,,
B,29-08-2019,2019-08-29 00:00:00 -0500,1,99,B101,18085,,,, ,2,GASOHOL 90,0.40,10.65,12.57,4.24,0.76,5.00,18,1,,,,,GLL,,,
B,29-08-2019,2019-08-29 00:00:00 -0500,1,99,B101,18084,,,, ,2,GASOHOL 90,3.98,10.65,12.57,42.37,7.63,50.00,18,1,,,,,GLL,,,
B,29-08-2019,2019-08-29 00:00:00 -0500,1,99,B101,18083,,,, ,3,GASOHOL 95,1.47,11.50,13.57,16.95,3.05,20.00,18,1,,,,,GLL,,,
B,29-08-2019,2019-08-29 00:00:00 -0500,1,99,B101,18082,,,, ,3,GASOHOL 95,5.90,11.50,13.57,67.80,12.20,80.00,18,1,,,,,GLL,,,
B,29-08-2019,2019-08-29 00:00:00 -0500,1,99,B101,18081,,,, ,2,GASOHOL 90,0.64,10.65,12.57,6.78,1.22,8.00,18,1,,,,,GLL,,,
B,29-08-2019,2019-08-29 00:00:00 -0500,1,99,B101,18080,,,, ,5,DIESEL PRO B5,27.75,10.08,11.89,279.66,50.34,330.00,18,1,,,,,GLL,,,
B,29-08-2019,2019-08-29 00:00:00 -0500,1,99,B101,18079,,,, ,3,GASOHOL 95,0.74,11.50,13.57,8.47,1.53,10.00,18,1,,,,,GLL,,,
B,29-08-2019,2019-08-29 00:00:00 -0500,1,99,B101,18078,,,, ,3,GASOHOL 95,1.47,11.50,13.57,16.95,3.05,20.00,18,1,,,,,GLL,,,
B,29-08-2019,2019-08-29 00:00:00 -0500,1,99,B101,18077,,,, ,2,GASOHOL 90,0.80,10.65,12.57,8.47,1.53,10.00,18,1,,,,,GLL,,,
B,29-08-2019,2019-08-29 00:00:00 -0500,1,99,B101,18076,,,, ,2,GASOHOL 90,7.96,10.65,12.57,84.75,15.25,100.00,18,1,,,,,GLL,,,
B,29-08-2019,2019-08-29 00:00:00 -0500,1,99,B101,18075,,,, ,5,DIESEL PRO B5,3.45,10.08,11.89,34.76,6.26,41.02,18,1,,,,,GLL,,,
B,29-08-2019,2019-08-29 00:00:00 -0500,1,99,B101,18074,,,, ,3,GASOHOL 95,2.51,11.50,13.57,28.84,5.19,34.03,18,1,,,,,GLL,,,
B,29-08-2019,2019-08-29 00:00:00 -0500,1,99,B101,18073,,,, ,2,GASOHOL 90,0.40,10.65,12.57,4.24,0.76,5.00,18,1,,,,,GLL,,,
B,29-08-2019,2019-08-29 00:00:00 -0500,1,99,B101,18072,,,, ,3,GASOHOL 95,2.21,11.50,13.57,25.42,4.58,30.00,18,1,,,,,GLL,,,
B,29-08-2019,2019-08-29 00:00:00 -0500,1,99,B101,18071,,,, ,5,DIESEL PRO B5,1.68,10.08,11.89,16.95,3.05,20.00,18,1,,,,,GLL,,,
B,29-08-2019,2019-08-29 00:00:00 -0500,1,99,B101,18070,,,, ,2,GASOHOL 90,0.80,10.65,12.57,8.47,1.53,10.00,18,1,,,,,GLL,,,
B,29-08-2019,2019-08-29 00:00:00 -0500,1,99,B101,18069,,,, ,5,DIESEL PRO B5,4.21,10.08,11.89,42.37,7.63,50.00,18,1,,,,,GLL,,,
B,29-08-2019,2019-08-29 00:00:00 -0500,1,99,B101,18068,,,, ,5,DIESEL PRO B5,4.21,10.08,11.89,42.37,7.63,50.00,18,1,,,,,GLL,,,
B,29-08-2019,2019-08-29 00:00:00 -0500,1,99,B101,18067,,,, ,2,GASOHOL 90,1.59,10.65,12.57,16.95,3.05,20.00,18,1,,,,,GLL,,,
B,29-08-2019,2019-08-29 00:00:00 -0500,1,99,B101,18066,,,, ,2,GASOHOL 90,0.40,10.65,12.57,4.24,0.76,5.00,18,1,,,,,GLL,,,
B,29-08-2019,2019-08-29 00:00:00 -0500,1,99,B101,18065,,,, ,3,GASOHOL 95,2.21,11.50,13.57,25.42,4.58,30.00,18,1,,,,,GLL,,,
B,29-08-2019,2019-08-29 00:00:00 -0500,1,99,B101,18064,,,, ,2,GASOHOL 90,0.80,10.65,12.57,8.47,1.53,10.00,18,1,,,,,GLL,,,
B,29-08-2019,2019-08-29 00:00:00 -0500,1,99,B101,18063,,,, ,2,GASOHOL 90,0.80,10.65,12.57,8.47,1.53,10.00,18,1,,,,,GLL,,,
B,29-08-2019,2019-08-29 00:00:00 -0500,1,99,B101,18062,,,, ,2,GASOHOL 90,0.80,10.65,12.57,8.47,1.53,10.00,18,1,,,,,GLL,,,
B,29-08-2019,2019-08-29 00:00:00 -0500,1,99,B101,18061,,,, ,5,DIESEL PRO B5,4.21,10.08,11.89,42.37,7.63,50.00,18,1,,,,,GLL,,,
B,29-08-2019,2019-08-29 00:00:00 -0500,1,99,B101,18060,,,, ,2,GASOHOL 90,0.40,10.65,12.57,4.24,0.76,5.00,18,1,,,,,GLL,,,
B,29-08-2019,2019-08-29 00:00:00 -0500,1,99,B101,18059,,,, ,2,GASOHOL 90,0.40,10.65,12.57,4.24,0.76,5.00,18,1,,,,,GLL,,,
B,29-08-2019,2019-08-29 00:00:00 -0500,1,99,B101,18058,,,, ,3,GASOHOL 95,3.69,11.50,13.57,42.37,7.63,50.00,18,1,,,,,GLL,,,
B,29-08-2019,2019-08-29 00:00:00 -0500,1,99,B101,18057,,,, ,3,GASOHOL 95,1.47,11.50,13.57,16.95,3.05,20.00,18,1,,,,,GLL,,,
B,29-08-2019,2019-08-29 00:00:00 -0500,1,99,B101,18056,,,, ,4,GASOHOL 98,1.33,12.70,14.99,16.95,3.05,20.00,18,1,,,,,GLL,,,
B,29-08-2019,2019-08-29 00:00:00 -0500,1,99,B101,18055,,,, ,2,GASOHOL 90,0.40,10.65,12.57,4.24,0.76,5.00,18,1,,,,,GLL,,,
B,29-08-2019,2019-08-29 00:00:00 -0500,1,99,B101,18054,,,, ,5,DIESEL PRO B5,1.68,10.08,11.89,16.95,3.05,20.00,18,1,,,,,GLL,,,
B,29-08-2019,2019-08-29 00:00:00 -0500,1,99,B101,18053,,,, ,3,GASOHOL 95,0.74,11.50,13.57,8.47,1.53,10.00,18,1,,,,,GLL,,,
B,29-08-2019,2019-08-29 00:00:00 -0500,1,99,B101,18052,,,, ,5,DIESEL PRO B5,0.07,10.08,11.89,0.65,0.12,0.77,18,1,,,,,GLL,,,
B,29-08-2019,2019-08-29 00:00:00 -0500,1,99,B101,18051,,,, ,5,DIESEL PRO B5,2.45,10.08,11.89,24.67,4.44,29.11,18,1,,,,,GLL,,,
B,29-08-2019,2019-08-29 00:00:00 -0500,1,99,B101,18050,,,, ,5,DIESEL PRO B5,3.36,10.08,11.89,33.90,6.10,40.00,18,1,,,,,GLL,,,
B,29-08-2019,2019-08-29 00:00:00 -0500,1,99,B101,18049,,,, ,3,GASOHOL 95,1.47,11.50,13.57,16.95,3.05,20.00,18,1,,,,,GLL,,,
B,29-08-2019,2019-08-29 00:00:00 -0500,1,99,B101,18048,,,, ,2,GASOHOL 90,1.03,10.65,12.57,11.02,1.98,13.00,18,1,,,,,GLL,,,
B,29-08-2019,2019-08-29 00:00:00 -0500,1,99,B101,18047,,,, ,2,GASOHOL 90,1.31,10.65,12.57,13.90,2.50,16.40,18,1,,,,,GLL,,,
B,29-08-2019,2019-08-29 00:00:00 -0500,1,99,B101,18046,,,, ,2,GASOHOL 90,0.40,10.65,12.57,4.24,0.76,5.00,18,1,,,,,GLL,,,
B,29-08-2019,2019-08-29 00:00:00 -0500,1,99,B101,18045,,,, ,5,DIESEL PRO B5,2.52,10.08,11.89,25.42,4.58,30.00,18,1,,,,,GLL,,,
B,29-08-2019,2019-08-29 00:00:00 -0500,1,99,B101,18044,,,, ,5,DIESEL PRO B5,0.84,10.08,11.89,8.47,1.53,10.00,18,1,,,,,GLL,,,
B,29-08-2019,2019-08-29 00:00:00 -0500,1,99,B101,18043,,,, ,5,DIESEL PRO B5,1.68,10.08,11.89,16.95,3.05,20.00,18,1,,,,,GLL,,,
B,29-08-2019,2019-08-29 00:00:00 -0500,1,99,B101,18042,,,, ,2,GASOHOL 90,0.40,10.65,12.57,4.24,0.76,5.00,18,1,,,,,GLL,,,
B,29-08-2019,2019-08-29 00:00:00 -0500,1,99,B101,18041,,,, ,5,DIESEL PRO B5,0.51,10.08,11.89,5.08,0.92,6.00,18,1,,,,,GLL,,,
B,29-08-2019,2019-08-29 00:00:00 -0500,1,99,B101,18040,,,, ,5,DIESEL PRO B5,2.52,10.08,11.89,25.42,4.58,30.00,18,1,,,,,GLL,,,
B,29-08-2019,2019-08-29 00:00:00 -0500,1,99,B101,18039,,,, ,3,GASOHOL 95,2.21,11.50,13.57,25.42,4.58,30.00,18,1,,,,,GLL,,,
B,29-08-2019,2019-08-29 00:00:00 -0500,1,99,B101,18038,,,, ,5,DIESEL PRO B5,2.52,10.08,11.89,25.42,4.58,30.00,18,1,,,,,GLL,,,
B,29-08-2019,2019-08-29 00:00:00 -0500,1,99,B101,18037,,,, ,2,GASOHOL 90,0.80,10.65,12.57,8.47,1.53,10.00,18,1,,,,,GLL,,,
B,29-08-2019,2019-08-29 00:00:00 -0500,1,99,B101,18036,,,, ,2,GASOHOL 90,0.24,10.65,12.57,2.54,0.46,3.00,18,1,,,,,GLL,,,
B,29-08-2019,2019-08-29 00:00:00 -0500,1,99,B101,18035,,,, ,5,DIESEL PRO B5,0.59,10.08,11.89,5.90,1.06,6.96,18,1,,,,,GLL,,,
B,29-08-2019,2019-08-29 00:00:00 -0500,1,99,B101,18034,,,, ,3,GASOHOL 95,7.37,11.50,13.57,84.75,15.25,100.00,18,1,,,,,GLL,,,
B,29-08-2019,2019-08-29 00:00:00 -0500,1,99,B101,18033,,,, ,3,GASOHOL 95,5.90,11.50,13.57,67.81,12.21,80.02,18,1,,,,,GLL,,,
B,29-08-2019,2019-08-29 00:00:00 -0500,1,99,B101,18032,,,, ,3,GASOHOL 95,1.47,11.50,13.57,16.95,3.05,20.00,18,1,,,,,GLL,,,
B,29-08-2019,2019-08-29 00:00:00 -0500,1,99,B101,18031,,,, ,5,DIESEL PRO B5,2.52,10.08,11.89,25.42,4.58,30.00,18,1,,,,,GLL,,,
B,29-08-2019,2019-08-29 00:00:00 -0500,1,99,B101,18030,,,, ,5,DIESEL PRO B5,1.85,10.08,11.89,18.64,3.36,22.00,18,1,,,,,GLL,,,
B,29-08-2019,2019-08-29 00:00:00 -0500,1,99,B101,18029,,,, ,2,GASOHOL 90,0.40,10.65,12.57,4.24,0.76,5.00,18,1,,,,,GLL,,,
B,29-08-2019,2019-08-29 00:00:00 -0500,1,99,B101,18028,,,, ,2,GASOHOL 90,1.59,10.65,12.57,16.95,3.05,20.00,18,1,,,,,GLL,,,
B,29-08-2019,2019-08-29 00:00:00 -0500,1,99,B101,18027,,,, ,2,GASOHOL 90,0.40,10.65,12.57,4.24,0.76,5.00,18,1,,,,,GLL,,,
B,29-08-2019,2019-08-29 00:00:00 -0500,1,99,B101,18026,,,, ,3,GASOHOL 95,2.21,11.50,13.57,25.42,4.58,30.00,18,1,,,,,GLL,,,
B,29-08-2019,2019-08-29 00:00:00 -0500,1,99,B101,18025,,,, ,3,GASOHOL 95,0.74,11.50,13.57,8.47,1.53,10.00,18,1,,,,,GLL,,,
B,29-08-2019,2019-08-29 00:00:00 -0500,1,99,B101,18024,,,, ,2,GASOHOL 90,3.18,10.65,12.57,33.90,6.10,40.00,18,1,,,,,GLL,,,
B,29-08-2019,2019-08-29 00:00:00 -0500,1,99,B101,18023,,,, ,4,GASOHOL 98,9.75,12.70,14.99,123.88,22.30,146.18,18,1,,,,,GLL,,,
B,29-08-2019,2019-08-29 00:00:00 -0500,1,99,B101,18022,,,, ,2,GASOHOL 90,1.19,10.65,12.57,12.71,2.29,15.00,18,1,,,,,GLL,,,
B,29-08-2019,2019-08-29 00:00:00 -0500,1,99,B101,18021,,,, ,2,GASOHOL 90,0.15,10.65,12.57,1.58,0.29,1.87,18,1,,,,,GLL,,,
B,29-08-2019,2019-08-29 00:00:00 -0500,1,99,B101,18020,,,, ,2,GASOHOL 90,0.40,10.65,12.57,4.24,0.76,5.00,18,1,,,,,GLL,,,
B,29-08-2019,2019-08-29 00:00:00 -0500,1,99,B101,18019,,,, ,3,GASOHOL 95,0.82,11.50,13.57,9.37,1.69,11.06,18,1,,,,,GLL,,,
B,29-08-2019,2019-08-29 00:00:00 -0500,1,99,B101,18018,,,, ,5,DIESEL PRO B5,1.68,10.08,11.89,16.95,3.05,20.00,18,1,,,,,GLL,,,
B,29-08-2019,2019-08-29 00:00:00 -0500,1,99,B101,18017,,,, ,2,GASOHOL 90,1.03,10.65,12.57,11.02,1.98,13.00,18,1,,,,,GLL,,,
