B,20-06-2020,20-06-2020,,20-06-2020,BB05,659,,,,,2,GAS 90,2.03,10.42,12.30,21.19,3.81,25.00,,,,,,,GLL
B,20-06-2020,20-06-2020,,20-06-2020,BB05,660,,,,,2,GAS 90,2.03,10.42,12.30,21.19,3.81,25.00,,,,,,,GLL
B,20-06-2020,20-06-2020,,20-06-2020,BB05,661,,,,,2,GAS 90,8.13,10.42,12.30,84.75,15.25,100.00,,,,,,,GLL
B,20-06-2020,20-06-2020,,20-06-2020,BB05,662,,,,,2,GAS 90,4.72,10.42,12.30,49.15,8.85,58.00,,,,,,,GLL
B,20-06-2020,20-06-2020,,20-06-2020,BB05,663,,,,,2,GAS 90,4.72,10.42,12.30,49.15,8.85,58.00,,,,,,,GLL
B,20-06-2020,20-06-2020,,20-06-2020,BB05,664,,,,,2,GAS 90,4.07,10.42,12.30,42.37,7.63,50.00,,,,,,,GLL
B,20-06-2020,20-06-2020,,20-06-2020,BB05,665,,,,,2,GAS 90,4.07,10.42,12.30,42.37,7.63,50.00,,,,,,,GLL
B,20-06-2020,20-06-2020,,20-06-2020,BB05,666,,,,,2,GAS 90,2.03,10.42,12.30,21.19,3.81,25.00,,,,,,,GLL
B,20-06-2020,20-06-2020,,20-06-2020,BB05,667,,,,,2,GAS 90,8.13,10.42,12.30,84.75,15.25,100.00,,,,,,,GLL
B,20-06-2020,20-06-2020,,20-06-2020,BB05,668,,,,,2,GAS 90,4.47,10.42,12.30,46.61,8.39,55.00,,,,,,,GLL
B,20-06-2020,20-06-2020,,20-06-2020,BB05,669,,,,,2,GAS 90,4.07,10.42,12.30,42.37,7.63,50.00,,,,,,,GLL
B,20-06-2020,20-06-2020,,20-06-2020,BB05,670,,,,,2,GAS 90,2.03,10.42,12.30,21.19,3.81,25.00,,,,,,,GLL
B,20-06-2020,20-06-2020,,20-06-2020,BB05,671,,,,,2,GAS 90,4.72,10.42,12.30,49.15,8.85,58.00,,,,,,,GLL
B,20-06-2020,20-06-2020,,20-06-2020,BB05,672,,,,,2,GAS 90,4.72,10.42,12.30,49.15,8.85,58.00,,,,,,,GLL
B,20-06-2020,20-06-2020,,20-06-2020,BB05,673,,,,,2,GAS 90,4.72,10.42,12.30,49.15,8.85,58.00,,,,,,,GLL
B,20-06-2020,20-06-2020,,20-06-2020,BB05,674,,,,,2,GAS 90,1.00,10.42,12.30,10.42,1.88,12.30,,,,,,,GLL
B,20-06-2020,20-06-2020,,20-06-2020,BB05,675,,,,,2,GAS 90,2.03,10.42,12.30,21.19,3.81,25.00,,,,,,,GLL
B,20-06-2020,20-06-2020,,20-06-2020,BB05,676,,,,,2,GAS 90,2.03,10.42,12.30,21.19,3.81,25.00,,,,,,,GLL
B,20-06-2020,20-06-2020,,20-06-2020,BB05,677,,,,,2,GAS 90,6.50,10.42,12.30,67.80,12.20,80.00,,,,,,,GLL
B,20-06-2020,20-06-2020,,20-06-2020,BB05,678,,,,,2,GAS 90,2.85,10.42,12.30,29.66,5.34,35.00,,,,,,,GLL
B,20-06-2020,20-06-2020,,20-06-2020,BB05,679,,,,,2,GAS 90,2.85,10.42,12.30,29.66,5.34,35.00,,,,,,,GLL
B,20-06-2020,20-06-2020,,20-06-2020,BB05,680,,,,,2,GAS 90,4.47,10.42,12.30,46.61,8.39,55.00,,,,,,,GLL
B,20-06-2020,20-06-2020,,20-06-2020,BB05,681,,,,,2,GAS 90,4.72,10.42,12.30,49.15,8.85,58.00,,,,,,,GLL
B,20-06-2020,20-06-2020,,20-06-2020,BB05,682,,,,,2,GAS 90,6.50,10.42,12.30,67.80,12.20,80.00,,,,,,,GLL
B,20-06-2020,20-06-2020,,20-06-2020,BB05,683,,,,,2,GAS 90,1.22,10.42,12.30,12.71,2.29,15.00,,,,,,,GLL
B,20-06-2020,20-06-2020,,20-06-2020,BB05,684,,,,,2,GAS 90,7.74,10.42,12.30,80.68,14.52,95.20,,,,,,,GLL
B,20-06-2020,20-06-2020,,20-06-2020,BB05,685,,,,,2,GAS 90,1.63,10.42,12.30,16.95,3.05,20.00,,,,,,,GLL
B,20-06-2020,20-06-2020,,20-06-2020,BB05,686,,,,,2,GAS 90,2.03,10.42,12.30,21.19,3.81,25.00,,,,,,,GLL
B,20-06-2020,20-06-2020,,20-06-2020,BB05,687,,,,,2,GAS 90,2.85,10.42,12.30,29.66,5.34,35.00,,,,,,,GLL
B,20-06-2020,20-06-2020,,20-06-2020,BB05,688,,,,,2,GAS 90,2.03,10.42,12.30,21.19,3.81,25.00,,,,,,,GLL
B,20-06-2020,20-06-2020,,20-06-2020,BB05,689,,,,,2,GAS 90,3.07,10.42,12.30,31.95,5.75,37.70,,,,,,,GLL
B,20-06-2020,20-06-2020,,20-06-2020,BB05,690,,,,,2,GAS 90,8.13,10.42,12.30,84.75,15.25,100.00,,,,,,,GLL
B,22-06-2020,22-06-2020,,22-06-2020,BB05,691,,,,,2,GAS 90,3.78,10.08,11.90,38.14,6.86,45.00,,,,,,,GLL
B,22-06-2020,22-06-2020,,22-06-2020,BB05,692,,,,,2,GAS 90,8.40,10.08,11.90,84.75,15.25,100.00,,,,,,,GLL
B,22-06-2020,22-06-2020,,22-06-2020,BB05,693,,,,,2,GAS 90,2.10,10.08,11.90,21.19,3.81,25.00,,,,,,,GLL
B,22-06-2020,22-06-2020,,22-06-2020,BB05,694,,,,,2,GAS 90,2.10,10.08,11.90,21.19,3.81,25.00,,,,,,,GLL
B,22-06-2020,22-06-2020,,22-06-2020,BB05,695,,,,,2,GAS 90,2.10,10.08,11.90,21.19,3.81,25.00,,,,,,,GLL
B,22-06-2020,22-06-2020,,22-06-2020,BB05,696,,,,,2,GAS 90,2.94,10.08,11.90,29.66,5.34,35.00,,,,,,,GLL
B,22-06-2020,22-06-2020,,22-06-2020,BB05,697,,,,,2,GAS 90,2.10,10.08,11.90,21.19,3.81,25.00,,,,,,,GLL
B,22-06-2020,22-06-2020,,22-06-2020,BB05,698,,,,,2,GAS 90,12.61,10.08,11.90,127.12,22.88,150.00,,,,,,,GLL
B,22-06-2020,22-06-2020,,22-06-2020,BB05,699,,,,,2,GAS 90,4.87,10.08,11.90,49.15,8.85,58.00,,,,,,,GLL
B,22-06-2020,22-06-2020,,22-06-2020,BB05,700,,,,,2,GAS 90,4.20,10.08,11.90,42.37,7.63,50.00,,,,,,,GLL
B,22-06-2020,22-06-2020,,22-06-2020,BB05,701,,,,,2,GAS 90,4.20,10.08,11.90,42.37,7.63,50.00,,,,,,,GLL
B,22-06-2020,22-06-2020,,22-06-2020,BB05,702,,,,,2,GAS 90,1.26,10.08,11.90,12.71,2.29,15.00,,,,,,,GLL
B,22-06-2020,22-06-2020,,22-06-2020,BB05,703,,,,,2,GAS 90,2.10,10.08,11.90,21.19,3.81,25.00,,,,,,,GLL
B,22-06-2020,22-06-2020,,22-06-2020,BB05,704,,,,,2,GAS 90,4.87,10.08,11.90,49.15,8.85,58.00,,,,,,,GLL
B,22-06-2020,22-06-2020,,22-06-2020,BB05,705,,,,,2,GAS 90,1.26,10.08,11.90,12.71,2.29,15.00,,,,,,,GLL
B,22-06-2020,22-06-2020,,22-06-2020,BB05,706,,,,,2,GAS 90,12.61,10.08,11.90,127.12,22.88,150.00,,,,,,,GLL
B,22-06-2020,22-06-2020,,22-06-2020,BB05,707,,,,,2,GAS 90,0.84,10.08,11.90,8.47,1.53,10.00,,,,,,,GLL
B,22-06-2020,22-06-2020,,22-06-2020,BB05,708,,,,,2,GAS 90,12.61,10.08,11.90,127.12,22.88,150.00,,,,,,,GLL
B,22-06-2020,22-06-2020,,22-06-2020,BB05,709,,,,,2,GAS 90,2.10,10.08,11.90,21.19,3.81,25.00,,,,,,,GLL
B,22-06-2020,22-06-2020,,22-06-2020,BB05,710,,,,,2,GAS 90,3.36,10.08,11.90,33.90,6.10,40.00,,,,,,,GLL
B,22-06-2020,22-06-2020,,22-06-2020,BB05,711,,,,,2,GAS 90,2.10,10.08,11.90,21.19,3.81,25.00,,,,,,,GLL
B,22-06-2020,22-06-2020,,22-06-2020,BB05,712,,,,,2,GAS 90,4.87,10.08,11.90,49.15,8.85,58.00,,,,,,,GLL
B,22-06-2020,22-06-2020,,22-06-2020,BB05,713,,,,,2,GAS 90,4.20,10.08,11.90,42.37,7.63,50.00,,,,,,,GLL
B,22-06-2020,22-06-2020,,22-06-2020,BB05,714,,,,,2,GAS 90,2.10,10.08,11.90,21.19,3.81,25.00,,,,,,,GLL
B,22-06-2020,22-06-2020,,22-06-2020,BB05,715,,,,,2,GAS 90,8.40,10.08,11.90,84.75,15.25,100.00,,,,,,,GLL
B,22-06-2020,22-06-2020,,22-06-2020,BB05,716,,,,,2,GAS 90,2.10,10.08,11.90,21.19,3.81,25.00,,,,,,,GLL
B,22-06-2020,22-06-2020,,22-06-2020,BB05,717,,,,,2,GAS 90,5.38,10.08,11.90,54.24,9.76,64.00,,,,,,,GLL
B,22-06-2020,22-06-2020,,22-06-2020,BB05,718,,,,,2,GAS 90,4.49,10.08,11.90,45.25,8.15,53.40,,,,,,,GLL
B,23-06-2020,23-06-2020,,23-06-2020,BB05,719,,,,,2,GAS 90,5.46,10.08,11.90,55.08,9.92,65.00,,,,,,,GLL
B,23-06-2020,23-06-2020,,23-06-2020,BB05,720,,,,,2,GAS 90,4.20,10.08,11.90,42.37,7.63,50.00,,,,,,,GLL
B,23-06-2020,23-06-2020,,23-06-2020,BB05,721,,,,,2,GAS 90,2.10,10.08,11.90,21.19,3.81,25.00,,,,,,,GLL
B,23-06-2020,23-06-2020,,23-06-2020,BB05,722,,,,,2,GAS 90,2.13,10.08,11.90,21.44,3.86,25.30,,,,,,,GLL
B,23-06-2020,23-06-2020,,23-06-2020,BB05,723,,,,,2,GAS 90,4.87,10.08,11.90,49.15,8.85,58.00,,,,,,,GLL
B,23-06-2020,23-06-2020,,23-06-2020,BB05,724,,,,,2,GAS 90,10.08,10.08,11.90,101.69,18.31,120.00,,,,,,,GLL
B,23-06-2020,23-06-2020,,23-06-2020,BB05,725,,,,,2,GAS 90,2.94,10.08,11.90,29.66,5.34,35.00,,,,,,,GLL
B,23-06-2020,23-06-2020,,23-06-2020,BB05,726,,,,,2,GAS 90,4.89,10.08,11.90,49.32,8.88,58.20,,,,,,,GLL
B,23-06-2020,23-06-2020,,23-06-2020,BB05,727,,,,,2,GAS 90,3.03,10.08,11.90,30.51,5.49,36.00,,,,,,,GLL
B,23-06-2020,23-06-2020,,23-06-2020,BB05,728,,,,,2,GAS 90,2.13,10.08,11.90,21.44,3.86,25.30,,,,,,,GLL
B,23-06-2020,23-06-2020,,23-06-2020,BB05,729,,,,,2,GAS 90,2.10,10.08,11.90,21.19,3.81,25.00,,,,,,,GLL
B,23-06-2020,23-06-2020,,23-06-2020,BB05,730,,,,,2,GAS 90,1.00,10.08,11.90,10.08,1.82,11.90,,,,,,,GLL
B,23-06-2020,23-06-2020,,23-06-2020,BB05,731,,,,,2,GAS 90,2.94,10.08,11.90,29.66,5.34,35.00,,,,,,,GLL
B,23-06-2020,23-06-2020,,23-06-2020,BB05,732,,,,,2,GAS 90,1.26,10.08,11.90,12.71,2.29,15.00,,,,,,,GLL
B,23-06-2020,23-06-2020,,23-06-2020,BB05,733,,,,,2,GAS 90,0.84,10.08,11.90,8.47,1.53,10.00,,,,,,,GLL
B,23-06-2020,23-06-2020,,23-06-2020,BB05,734,,,,,2,GAS 90,1.26,10.08,11.90,12.71,2.29,15.00,,,,,,,GLL
B,23-06-2020,23-06-2020,,23-06-2020,BB05,735,,,,,2,GAS 90,4.20,10.08,11.90,42.37,7.63,50.00,,,,,,,GLL
B,23-06-2020,23-06-2020,,23-06-2020,BB05,736,,,,,2,GAS 90,5.12,10.08,11.90,51.61,9.29,60.90,,,,,,,GLL
B,23-06-2020,23-06-2020,,23-06-2020,BB05,737,,,,,2,GAS 90,2.10,10.08,11.90,21.19,3.81,25.00,,,,,,,GLL
B,23-06-2020,23-06-2020,,23-06-2020,BB05,738,,,,,2,GAS 90,0.84,10.08,11.90,8.47,1.53,10.00,,,,,,,GLL
B,23-06-2020,23-06-2020,,23-06-2020,BB05,739,,,,,2,GAS 90,2.18,10.08,11.90,21.95,3.95,25.90,,,,,,,GLL
B,23-06-2020,23-06-2020,,23-06-2020,BB05,740,,,,,2,GAS 90,3.87,10.08,11.90,39.07,7.03,46.10,,,,,,,GLL
B,23-06-2020,23-06-2020,,23-06-2020,BB05,741,,,,,2,GAS 90,8.40,10.08,11.90,84.75,15.25,100.00,,,,,,,GLL
B,24-06-2020,24-06-2020,,24-06-2020,BB05,742,,,,,2,GAS 90,4.20,10.08,11.90,42.37,7.63,50.00,,,,,,,GLL
B,24-06-2020,24-06-2020,,24-06-2020,BB05,743,,,,,2,GAS 90,2.10,10.08,11.90,21.19,3.81,25.00,,,,,,,GLL
B,24-06-2020,24-06-2020,,24-06-2020,BB05,744,,,,,2,GAS 90,2.10,10.08,11.90,21.19,3.81,25.00,,,,,,,GLL
B,24-06-2020,24-06-2020,,24-06-2020,BB05,745,,,,,2,GAS 90,4.64,10.08,11.90,46.78,8.42,55.20,,,,,,,GLL
B,24-06-2020,24-06-2020,,24-06-2020,BB05,746,,,,,2,GAS 90,2.12,10.08,11.90,21.36,3.84,25.20,,,,,,,GLL
B,24-06-2020,24-06-2020,,24-06-2020,BB05,747,,,,,2,GAS 90,2.10,10.08,11.90,21.19,3.81,25.00,,,,,,,GLL
B,24-06-2020,24-06-2020,,24-06-2020,BB05,748,,,,,2,GAS 90,2.10,10.08,11.90,21.19,3.81,25.00,,,,,,,GLL
B,24-06-2020,24-06-2020,,24-06-2020,BB05,749,,,,,2,GAS 90,4.20,10.08,11.90,42.37,7.63,50.00,,,,,,,GLL
B,24-06-2020,24-06-2020,,24-06-2020,BB05,750,,,,,2,GAS 90,2.10,10.08,11.90,21.19,3.81,25.00,,,,,,,GLL
B,24-06-2020,24-06-2020,,24-06-2020,BB05,751,,,,,2,GAS 90,10.08,10.08,11.90,101.69,18.31,120.00,,,,,,,GLL
B,24-06-2020,24-06-2020,,24-06-2020,BB05,752,,,,,2,GAS 90,4.62,10.08,11.90,46.61,8.39,55.00,,,,,,,GLL
B,24-06-2020,24-06-2020,,24-06-2020,BB05,753,,,,,2,GAS 90,1.00,10.08,11.90,10.08,1.82,11.90,,,,,,,GLL
B,24-06-2020,24-06-2020,,24-06-2020,BB05,754,,,,,2,GAS 90,4.20,10.08,11.90,42.37,7.63,50.00,,,,,,,GLL
B,24-06-2020,24-06-2020,,24-06-2020,BB05,755,,,,,2,GAS 90,4.37,10.08,11.90,44.07,7.93,52.00,,,,,,,GLL
B,24-06-2020,24-06-2020,,24-06-2020,BB05,756,,,,,2,GAS 90,2.13,10.08,11.90,21.44,3.86,25.30,,,,,,,GLL
B,24-06-2020,24-06-2020,,24-06-2020,BB05,757,,,,,2,GAS 90,1.00,10.08,11.90,10.08,1.82,11.90,,,,,,,GLL
B,24-06-2020,24-06-2020,,24-06-2020,BB05,758,,,,,2,GAS 90,4.87,10.08,11.90,49.15,8.85,58.00,,,,,,,GLL
B,24-06-2020,24-06-2020,,24-06-2020,BB05,759,,,,,2,GAS 90,2.13,10.08,11.90,21.44,3.86,25.30,,,,,,,GLL
B,24-06-2020,24-06-2020,,24-06-2020,BB05,760,,,,,2,GAS 90,8.40,10.08,11.90,84.75,15.25,100.00,,,,,,,GLL
B,24-06-2020,24-06-2020,,24-06-2020,BB05,761,,,,,2,GAS 90,2.10,10.08,11.90,21.19,3.81,25.00,,,,,,,GLL
B,24-06-2020,24-06-2020,,24-06-2020,BB05,762,,,,,2,GAS 90,2.10,10.08,11.90,21.19,3.81,25.00,,,,,,,GLL
B,24-06-2020,24-06-2020,,24-06-2020,BB05,763,,,,,2,GAS 90,2.10,10.08,11.90,21.19,3.81,25.00,,,,,,,GLL
B,24-06-2020,24-06-2020,,24-06-2020,BB05,764,,,,,2,GAS 90,2.10,10.08,11.90,21.19,3.81,25.00,,,,,,,GLL
B,24-06-2020,24-06-2020,,24-06-2020,BB05,765,,,,,2,GAS 90,2.10,10.08,11.90,21.19,3.81,25.00,,,,,,,GLL
B,24-06-2020,24-06-2020,,24-06-2020,BB05,766,,,,,2,GAS 90,4.20,10.08,11.90,42.37,7.63,50.00,,,,,,,GLL
B,24-06-2020,24-06-2020,,24-06-2020,BB05,767,,,,,2,GAS 90,5.21,10.08,11.90,52.54,9.46,62.00,,,,,,,GLL
B,25-06-2020,25-06-2020,,25-06-2020,BB05,768,,,,,2,GAS 90,1.00,10.08,11.90,10.08,1.82,11.90,,,,,,,GLL
B,25-06-2020,25-06-2020,,25-06-2020,BB05,769,,,,,2,GAS 90,4.20,10.08,11.90,42.37,7.63,50.00,,,,,,,GLL
B,25-06-2020,25-06-2020,,25-06-2020,BB05,770,,,,,2,GAS 90,1.68,10.08,11.90,16.95,3.05,20.00,,,,,,,GLL
B,25-06-2020,25-06-2020,,25-06-2020,BB05,771,,,,,2,GAS 90,2.13,10.08,11.90,21.44,3.86,25.30,,,,,,,GLL
B,25-06-2020,25-06-2020,,25-06-2020,BB05,772,,,,,2,GAS 90,2.10,10.08,11.90,21.19,3.81,25.00,,,,,,,GLL
B,25-06-2020,25-06-2020,,25-06-2020,BB05,773,,,,,2,GAS 90,2.10,10.08,11.90,21.19,3.81,25.00,,,,,,,GLL
B,25-06-2020,25-06-2020,,25-06-2020,BB05,774,,,,,2,GAS 90,2.10,10.08,11.90,21.19,3.81,25.00,,,,,,,GLL
B,25-06-2020,25-06-2020,,25-06-2020,BB05,775,,,,,2,GAS 90,4.87,10.08,11.90,49.15,8.85,58.00,,,,,,,GLL
B,25-06-2020,25-06-2020,,25-06-2020,BB05,776,,,,,2,GAS 90,4.87,10.08,11.90,49.15,8.85,58.00,,,,,,,GLL
B,25-06-2020,25-06-2020,,25-06-2020,BB05,777,,,,,2,GAS 90,2.10,10.08,11.90,21.19,3.81,25.00,,,,,,,GLL
B,25-06-2020,25-06-2020,,25-06-2020,BB05,778,,,,,2,GAS 90,2.10,10.08,11.90,21.19,3.81,25.00,,,,,,,GLL
B,25-06-2020,25-06-2020,,25-06-2020,BB05,779,,,,,2,GAS 90,1.68,10.08,11.90,16.95,3.05,20.00,,,,,,,GLL
B,25-06-2020,25-06-2020,,25-06-2020,BB05,780,,,,,2,GAS 90,2.10,10.08,11.90,21.19,3.81,25.00,,,,,,,GLL
B,25-06-2020,25-06-2020,,25-06-2020,BB05,781,,,,,2,GAS 90,4.20,10.08,11.90,42.37,7.63,50.00,,,,,,,GLL
B,25-06-2020,25-06-2020,,25-06-2020,BB05,782,,,,,2,GAS 90,7.40,10.08,11.90,74.58,13.42,88.00,,,,,,,GLL
B,26-06-2020,26-06-2020,,26-06-2020,BB05,783,,,,,2,GAS 90,1.68,10.08,11.90,16.95,3.05,20.00,,,,,,,GLL
B,26-06-2020,26-06-2020,,26-06-2020,BB05,784,,,,,2,GAS 90,1.43,10.08,11.90,14.41,2.59,17.00,,,,,,,GLL
B,26-06-2020,26-06-2020,,26-06-2020,BB05,785,,,,,2,GAS 90,1.68,10.08,11.90,16.95,3.05,20.00,,,,,,,GLL
B,26-06-2020,26-06-2020,,26-06-2020,BB05,786,,,,,2,GAS 90,2.10,10.08,11.90,21.19,3.81,25.00,,,,,,,GLL
B,26-06-2020,26-06-2020,,26-06-2020,BB05,787,,,,,2,GAS 90,4.37,10.08,11.90,44.07,7.93,52.00,,,,,,,GLL
B,26-06-2020,26-06-2020,,26-06-2020,BB05,788,,,,,2,GAS 90,2.10,10.08,11.90,21.19,3.81,25.00,,,,,,,GLL
B,26-06-2020,26-06-2020,,26-06-2020,BB05,789,,,,,2,GAS 90,4.20,10.08,11.90,42.37,7.63,50.00,,,,,,,GLL
B,26-06-2020,26-06-2020,,26-06-2020,BB05,790,,,,,2,GAS 90,2.13,10.08,11.90,21.44,3.86,25.30,,,,,,,GLL
B,26-06-2020,26-06-2020,,26-06-2020,BB05,791,,,,,2,GAS 90,5.76,10.08,11.90,58.05,10.45,68.50,,,,,,,GLL
B,26-06-2020,26-06-2020,,26-06-2020,BB05,792,,,,,2,GAS 90,2.10,10.08,11.90,21.19,3.81,25.00,,,,,,,GLL
B,26-06-2020,26-06-2020,,26-06-2020,BB05,793,,,,,2,GAS 90,4.20,10.08,11.90,42.37,7.63,50.00,,,,,,,GLL
B,26-06-2020,26-06-2020,,26-06-2020,BB05,794,,,,,2,GAS 90,2.10,10.08,11.90,21.19,3.81,25.00,,,,,,,GLL
B,26-06-2020,26-06-2020,,26-06-2020,BB05,795,,,,,2,GAS 90,5.71,10.08,11.90,57.63,10.37,68.00,,,,,,,GLL
B,26-06-2020,26-06-2020,,26-06-2020,BB05,796,,,,,2,GAS 90,2.13,10.08,11.90,21.44,3.86,25.30,,,,,,,GLL
B,26-06-2020,26-06-2020,,26-06-2020,BB05,797,,,,,2,GAS 90,2.13,10.08,11.90,21.44,3.86,25.30,,,,,,,GLL
B,26-06-2020,26-06-2020,,26-06-2020,BB05,798,,,,,2,GAS 90,2.10,10.08,11.90,21.19,3.81,25.00,,,,,,,GLL
B,26-06-2020,26-06-2020,,26-06-2020,BB05,799,,,,,2,GAS 90,8.40,10.08,11.90,84.75,15.25,100.00,,,,,,,GLL
B,26-06-2020,26-06-2020,,26-06-2020,BB05,800,,,,,2,GAS 90,2.10,10.08,11.90,21.19,3.81,25.00,,,,,,,GLL
B,26-06-2020,26-06-2020,,26-06-2020,BB05,801,,,,,2,GAS 90,10.08,10.08,11.90,101.69,18.31,120.00,,,,,,,GLL
B,26-06-2020,26-06-2020,,26-06-2020,BB05,802,,,,,2,GAS 90,8.40,10.08,11.90,84.75,15.25,100.00,,,,,,,GLL
B,26-06-2020,26-06-2020,,26-06-2020,BB05,803,,,,,2,GAS 90,12.61,10.08,11.90,127.12,22.88,150.00,,,,,,,GLL
B,26-06-2020,26-06-2020,,26-06-2020,BB05,804,,,,,2,GAS 90,7.30,10.08,11.90,73.64,13.26,86.90,,,,,,,GLL
B,26-06-2020,26-06-2020,,26-06-2020,BB05,805,,,,,2,GAS 90,3.35,10.08,11.90,33.81,6.09,39.90,,,,,,,GLL
B,27-06-2020,27-06-2020,,27-06-2020,BB05,806,,,,,2,GAS 90,8.40,10.08,11.90,84.75,15.25,100.00,,,,,,,GLL
B,27-06-2020,27-06-2020,,27-06-2020,BB05,807,,,,,2,GAS 90,2.18,10.08,11.90,21.95,3.95,25.90,,,,,,,GLL
B,27-06-2020,27-06-2020,,27-06-2020,BB05,808,,,,,2,GAS 90,8.40,10.08,11.90,84.75,15.25,100.00,,,,,,,GLL
B,27-06-2020,27-06-2020,,27-06-2020,BB05,809,,,,,2,GAS 90,4.20,10.08,11.90,42.37,7.63,50.00,,,,,,,GLL
B,27-06-2020,27-06-2020,,27-06-2020,BB05,810,,,,,2,GAS 90,4.20,10.08,11.90,42.37,7.63,50.00,,,,,,,GLL
B,27-06-2020,27-06-2020,,27-06-2020,BB05,811,,,,,2,GAS 90,2.10,10.08,11.90,21.19,3.81,25.00,,,,,,,GLL
B,27-06-2020,27-06-2020,,27-06-2020,BB05,812,,,,,2,GAS 90,2.10,10.08,11.90,21.19,3.81,25.00,,,,,,,GLL
B,27-06-2020,27-06-2020,,27-06-2020,BB05,813,,,,,2,GAS 90,12.61,10.08,11.90,127.12,22.88,150.00,,,,,,,GLL
B,27-06-2020,27-06-2020,,27-06-2020,BB05,814,,,,,2,GAS 90,2.10,10.08,11.90,21.19,3.81,25.00,,,,,,,GLL
B,27-06-2020,27-06-2020,,27-06-2020,BB05,815,,,,,2,GAS 90,1.26,10.08,11.90,12.71,2.29,15.00,,,,,,,GLL
B,27-06-2020,27-06-2020,,27-06-2020,BB05,816,,,,,2,GAS 90,8.40,10.08,11.90,84.75,15.25,100.00,,,,,,,GLL
B,27-06-2020,27-06-2020,,27-06-2020,BB05,817,,,,,2,GAS 90,4.64,10.08,11.90,46.78,8.42,55.20,,,,,,,GLL
B,27-06-2020,27-06-2020,,27-06-2020,BB05,818,,,,,2,GAS 90,4.20,10.08,11.90,42.37,7.63,50.00,,,,,,,GLL
B,27-06-2020,27-06-2020,,27-06-2020,BB05,819,,,,,2,GAS 90,2.10,10.08,11.90,21.19,3.81,25.00,,,,,,,GLL
B,27-06-2020,27-06-2020,,27-06-2020,BB05,820,,,,,2,GAS 90,16.81,10.08,11.90,169.49,30.51,200.00,,,,,,,GLL
B,27-06-2020,27-06-2020,,27-06-2020,BB05,821,,,,,2,GAS 90,12.61,10.08,11.90,127.12,22.88,150.00,,,,,,,GLL
B,27-06-2020,27-06-2020,,27-06-2020,BB05,822,,,,,2,GAS 90,7.56,10.08,11.90,76.27,13.73,90.00,,,,,,,GLL
B,27-06-2020,27-06-2020,,27-06-2020,BB05,823,,,,,2,GAS 90,2.13,10.08,11.90,21.44,3.86,25.30,,,,,,,GLL
B,27-06-2020,27-06-2020,,27-06-2020,BB05,824,,,,,2,GAS 90,2.94,10.08,11.90,29.66,5.34,35.00,,,,,,,GLL
B,27-06-2020,27-06-2020,,27-06-2020,BB05,825,,,,,2,GAS 90,2.94,10.08,11.90,29.66,5.34,35.00,,,,,,,GLL
B,27-06-2020,27-06-2020,,27-06-2020,BB05,826,,,,,2,GAS 90,8.40,10.08,11.90,84.75,15.25,100.00,,,,,,,GLL
B,27-06-2020,27-06-2020,,27-06-2020,BB05,827,,,,,2,GAS 90,2.13,10.08,11.90,21.44,3.86,25.30,,,,,,,GLL
B,27-06-2020,27-06-2020,,27-06-2020,BB05,828,,,,,2,GAS 90,3.36,10.08,11.90,33.90,6.10,40.00,,,,,,,GLL
B,27-06-2020,27-06-2020,,27-06-2020,BB05,829,,,,,2,GAS 90,4.22,10.08,11.90,42.54,7.66,50.20,,,,,,,GLL
B,27-06-2020,27-06-2020,,27-06-2020,BB05,830,,,,,2,GAS 90,2.99,10.08,11.90,30.17,5.43,35.60,,,,,,,GLL
B,27-06-2020,27-06-2020,,27-06-2020,BB05,831,,,,,2,GAS 90,2.10,10.08,11.90,21.19,3.81,25.00,,,,,,,GLL
B,27-06-2020,27-06-2020,,27-06-2020,BB05,832,,,,,2,GAS 90,10.92,10.08,11.90,110.17,19.83,130.00,,,,,,,GLL
B,27-06-2020,27-06-2020,,27-06-2020,BB05,833,,,,,2,GAS 90,4.20,10.08,11.90,42.37,7.63,50.00,,,,,,,GLL
B,27-06-2020,27-06-2020,,27-06-2020,BB05,834,,,,,2,GAS 90,4.20,10.08,11.90,42.37,7.63,50.00,,,,,,,GLL
B,27-06-2020,27-06-2020,,27-06-2020,BB05,835,,,,,2,GAS 90,2.10,10.08,11.90,21.19,3.81,25.00,,,,,,,GLL
B,27-06-2020,27-06-2020,,27-06-2020,BB05,836,,,,,2,GAS 90,4.87,10.08,11.90,49.15,8.85,58.00,,,,,,,GLL
B,27-06-2020,27-06-2020,,27-06-2020,BB05,837,,,,,2,GAS 90,4.20,10.08,11.90,42.37,7.63,50.00,,,,,,,GLL
B,27-06-2020,27-06-2020,,27-06-2020,BB05,838,,,,,2,GAS 90,2.10,10.08,11.90,21.19,3.81,25.00,,,,,,,GLL
B,27-06-2020,27-06-2020,,27-06-2020,BB05,839,,,,,2,GAS 90,12.61,10.08,11.90,127.12,22.88,150.00,,,,,,,GLL
B,27-06-2020,27-06-2020,,27-06-2020,BB05,840,,,,,2,GAS 90,8.40,10.08,11.90,84.75,15.25,100.00,,,,,,,GLL
B,27-06-2020,27-06-2020,,27-06-2020,BB05,841,,,,,2,GAS 90,3.36,10.08,11.90,33.90,6.10,40.00,,,,,,,GLL
B,27-06-2020,27-06-2020,,27-06-2020,BB05,842,,,,,2,GAS 90,6.92,10.08,11.90,69.75,12.55,82.30,,,,,,,GLL
