"B","14-09-2019","1","0001","99","B002","00128135",,,," ","07","GLP",16.39,1.03,1.22,16.95,3.05,20.00,,,,,,,"LTR",
"B","14-09-2019","1","0001","99","B002","00128136",,,," ","07","GLP",8.84,1.03,1.22,9.14,1.64,10.78,,,,,,,"LTR",
"B","14-09-2019","1","0001","99","B002","00128137",,,," ","07","GLP",15.61,1.03,1.22,16.14,2.90,19.04,,,,,,,"LTR",
"B","14-09-2019","1","0001","99","B002","00128138",,,," ","07","GLP",5.74,1.03,1.22,5.93,1.07,7.00,,,,,,,"LTR",
"B","14-09-2019","1","0001","99","B002","00128139",,,," ","07","GLP",25.42,1.03,1.22,26.28,4.73,31.01,,,,,,,"LTR",
"B","14-09-2019","1","0001","99","B002","00128140",,,," ","07","GLP",4.92,1.03,1.22,5.08,0.92,6.00,,,,,,,"LTR",
"B","14-09-2019","1","0001","99","B002","00128141",,,," ","07","GLP",8.2,1.03,1.22,8.47,1.53,10.00,,,,,,,"LTR",
"B","14-09-2019","1","0001","99","B002","00128142",,,," ","07","GLP",4.1,1.03,1.22,4.24,0.76,5.00,,,,,,,"LTR",
"B","14-09-2019","1","0001","99","B002","00128143",,,," ","07","GLP",5.74,1.03,1.22,5.93,1.07,7.00,,,,,,,"LTR",
"B","14-09-2019","1","0001","99","B002","00128144",,,," ","07","GLP",10.66,1.03,1.22,11.02,1.98,13.00,,,,,,,"LTR",
"B","14-09-2019","1","0001","99","B002","00128145",,,," ","07","GLP",6.56,1.03,1.22,6.78,1.22,8.00,,,,,,,"LTR",
"B","15-09-2019","1","0001","99","B001","00023023",,,," ","05","DieselPro B5 S50 UV",8.45,10.03,11.84,84.75,15.25,100.00,,,,,,,"GLL",
"B","15-09-2019","1","0001","99","B001","00023024",,,," ","02","Gasohol 90",0.77,11.01,12.99,8.47,1.53,10.00,,,,,,,"GLL",
"B","15-09-2019","1","0001","99","B001","00023025",,,," ","02","Gasohol 90",1.54,11.01,12.99,16.95,3.05,20.00,,,,,,,"GLL",
"B","15-09-2019","1","0001","99","B001","00023026",,,," ","02","Gasohol 90",0.23,11.01,12.99,2.54,0.46,3.00,,,,,,,"GLL",
"B","15-09-2019","1","0001","99","B001","00023027",,,," ","02","Gasohol 90",0.77,11.01,12.99,8.47,1.53,10.00,,,,,,,"GLL",
"B","15-09-2019","1","0001","99","B001","00023028",,,," ","05","DieselPro B5 S50 UV",9.2,10.03,11.84,92.31,16.62,108.93,,,,,,,"GLL",
"B","15-09-2019","1","0001","99","B001","00023029",,,," ","05","DieselPro B5 S50 UV",6.33,10.03,11.84,63.56,11.44,75.00,,,,,,,"GLL",
"B","15-09-2019","1","0001","99","B001","00023030",,,," ","04","Gasohol 98",6.46,13.13,15.49,84.75,15.25,100.00,,,,,,,"GLL",
"B","15-09-2019","1","0001","99","B001","00023031",,,," ","05","DieselPro B5 S50 UV",4.22,10.03,11.84,42.37,7.63,50.00,,,,,,,"GLL",
"B","15-09-2019","1","0001","99","B001","00023032",,,," ","05","DieselPro B5 S50 UV",1.69,10.03,11.84,16.95,3.05,20.00,,,,,,,"GLL",
"B","15-09-2019","1","0001","99","B001","00023033",,,," ","05","DieselPro B5 S50 UV",2.53,10.03,11.84,25.42,4.58,30.00,,,,,,,"GLL",
"B","15-09-2019","1","0001","99","B001","00023034",,,," ","05","DieselPro B5 S50 UV",0.85,10.03,11.84,8.47,1.53,10.00,,,,,,,"GLL",
"B","15-09-2019","1","0001","99","B001","00023035",,,," ","02","Gasohol 90",1.16,11.01,12.99,12.71,2.29,15.00,,,,,,,"GLL",
"B","15-09-2019","1","0001","99","B001","00023036",,,," ","02","Gasohol 90",1.54,11.01,12.99,16.95,3.05,20.00,,,,,,,"GLL",
"B","15-09-2019","1","0001","99","B001","00023037",,,," ","02","Gasohol 90",1,11.01,12.99,11.02,1.98,13.00,,,,,,,"GLL",
"B","15-09-2019","1","0001","99","B001","00023038",,,," ","05","DieselPro B5 S50 UV",4.22,10.03,11.84,42.37,7.63,50.00,,,,,,,"GLL",
"B","15-09-2019","1","0001","99","B001","00023039",,,," ","05","DieselPro B5 S50 UV",1.98,10.03,11.84,19.83,3.57,23.40,,,,,,,"GLL",
"B","15-09-2019","1","0001","99","B001","00023040",,,," ","02","Gasohol 90",0.77,11.01,12.99,8.47,1.53,10.00,,,,,,,"GLL",
"B","15-09-2019","1","0001","99","B001","00023041",,,," ","02","Gasohol 90",0.77,11.01,12.99,8.47,1.53,10.00,,,,,,,"GLL",
"B","15-09-2019","1","0001","99","B001","00023042",,,," ","02","Gasohol 90",0.77,11.01,12.99,8.47,1.53,10.00,,,,,,,"GLL",
"B","15-09-2019","1","0001","99","B001","00023043",,,," ","02","Gasohol 90",3.85,11.01,12.99,42.37,7.63,50.00,,,,,,,"GLL",
"B","15-09-2019","1","0001","99","B001","00023044",,,," ","05","DieselPro B5 S50 UV",1.69,10.03,11.84,16.95,3.05,20.00,,,,,,,"GLL",
"B","15-09-2019","1","0001","99","B001","00023045",,,," ","02","Gasohol 90",1.54,11.01,12.99,16.95,3.05,20.00,,,,,,,"GLL",
"B","15-09-2019","1","0001","99","B001","00023046",,,," ","05","DieselPro B5 S50 UV",8.45,10.03,11.84,84.75,15.25,100.00,,,,,,,"GLL",
"B","15-09-2019","1","0001","99","B001","00023047",,,," ","05","DieselPro B5 S50 UV",2.53,10.03,11.84,25.42,4.58,30.00,,,,,,,"GLL",
"B","15-09-2019","1","0001","99","B001","00023048",,,," ","02","Gasohol 90",0.92,11.01,12.99,10.17,1.83,12.00,,,,,,,"GLL",
"B","15-09-2019","1","0001","99","B001","00023049",,,," ","02","Gasohol 90",0.39,11.01,12.99,4.24,0.76,5.00,,,,,,,"GLL",
"B","15-09-2019","1","0001","99","B001","00023050",,,," ","05","DieselPro B5 S50 UV",1.69,10.03,11.84,16.95,3.05,20.00,,,,,,,"GLL",
"B","15-09-2019","1","0001","99","B001","00023051",,,," ","05","DieselPro B5 S50 UV",3.8,10.03,11.84,38.15,6.87,45.02,,,,,,,"GLL",
"B","15-09-2019","1","0001","99","B001","00023052",,,," ","05","DieselPro B5 S50 UV",2.11,10.03,11.84,21.19,3.81,25.00,,,,,,,"GLL",
"B","15-09-2019","1","0001","99","B001","00023053",,,," ","05","DieselPro B5 S50 UV",1.69,10.03,11.84,16.95,3.05,20.00,,,,,,,"GLL",
"B","15-09-2019","1","0001","99","B001","00023054",,,," ","02","Gasohol 90",0.23,11.01,12.99,2.54,0.46,3.00,,,,,,,"GLL",
"B","15-09-2019","1","0001","99","B001","00023055",,,," ","02","Gasohol 90",1.16,11.01,12.99,12.71,2.29,15.00,,,,,,,"GLL",
"B","15-09-2019","1","0001","99","B001","00023056",,,," ","02","Gasohol 90",0.77,11.01,12.99,8.47,1.53,10.00,,,,,,,"GLL",
"B","15-09-2019","1","0001","99","B001","00023057",,,," ","02","Gasohol 90",0.77,11.01,12.99,8.47,1.53,10.00,,,,,,,"GLL",
"B","15-09-2019","1","0001","99","B001","00023058",,,," ","02","Gasohol 90",0.46,11.01,12.99,5.08,0.92,6.00,,,,,,,"GLL",
"B","15-09-2019","1","0001","99","B001","00023059",,,," ","05","DieselPro B5 S50 UV",7.1,10.03,11.84,71.19,12.81,84.00,,,,,,,"GLL",
"B","15-09-2019","1","0001","99","B001","00023060",,,," ","02","Gasohol 90",0.77,11.01,12.99,8.47,1.53,10.00,,,,,,,"GLL",
"B","15-09-2019","1","0001","99","B001","00023061",,,," ","05","DieselPro B5 S50 UV",9.29,10.03,11.84,93.22,16.78,110.00,,,,,,,"GLL",
"B","15-09-2019","1","0001","99","B001","00023062",,,," ","05","DieselPro B5 S50 UV",6.84,10.03,11.84,68.65,12.36,81.01,,,,,,,"GLL",
"B","15-09-2019","1","0001","99","B001","00023063",,,," ","02","Gasohol 90",0.23,11.01,12.99,2.54,0.46,3.00,,,,,,,"GLL",
"B","15-09-2019","1","0001","99","B001","00023064",,,," ","02","Gasohol 90",0.08,11.01,12.99,0.85,0.15,1.00,,,,,,,"GLL",
"B","15-09-2019","1","0001","99","B001","00023065",,,," ","05","DieselPro B5 S50 UV",7.35,10.03,11.84,73.73,13.27,87.00,,,,,,,"GLL",
"B","15-09-2019","1","0001","99","B001","00023066",,,," ","05","DieselPro B5 S50 UV",3.29,10.03,11.84,33.05,5.95,39.00,,,,,,,"GLL",
"B","15-09-2019","1","0001","99","B001","00023067",,,," ","02","Gasohol 90",1.16,11.01,12.99,12.71,2.29,15.00,,,,,,,"GLL",
"B","15-09-2019","1","0001","99","B001","00023068",,,," ","05","DieselPro B5 S50 UV",1.1,10.03,11.84,11.01,1.98,12.99,,,,,,,"GLL",
"B","15-09-2019","1","0001","99","B001","00023069",,,," ","04","Gasohol 98",0.84,13.13,15.49,11.02,1.98,13.00,,,,,,,"GLL",
"B","15-09-2019","1","0001","99","B001","00023070",,,," ","04","Gasohol 98",0.52,13.13,15.49,6.79,1.22,8.01,,,,,,,"GLL",
"B","15-09-2019","1","0001","99","B001","00023071",,,," ","05","DieselPro B5 S50 UV",1.69,10.03,11.84,16.95,3.05,20.00,,,,,,,"GLL",
"B","15-09-2019","1","0001","99","B001","00023072",,,," ","05","DieselPro B5 S50 UV",11.34,10.03,11.84,113.82,20.49,134.31,,,,,,,"GLL",
"B","15-09-2019","1","0001","99","B001","00023073",,,," ","02","Gasohol 90",0.92,11.01,12.99,10.17,1.83,12.00,,,,,,,"GLL",
"B","15-09-2019","1","0001","99","B001","00023074",,,," ","05","DieselPro B5 S50 UV",1.27,10.03,11.84,12.71,2.29,15.00,,,,,,,"GLL",
"B","15-09-2019","1","0001","99","B001","00023075",,,," ","02","Gasohol 90",0.23,11.01,12.99,2.54,0.46,3.00,,,,,,,"GLL",
"B","15-09-2019","1","0001","99","B001","00023076",,,," ","02","Gasohol 90",0.77,11.01,12.99,8.47,1.53,10.00,,,,,,,"GLL",
"B","15-09-2019","1","0001","99","B001","00023077",,,," ","02","Gasohol 90",0.15,11.01,12.99,1.69,0.31,2.00,,,,,,,"GLL",
"B","15-09-2019","1","0001","99","B001","00023078",,,," ","05","DieselPro B5 S50 UV",1.69,10.03,11.84,16.95,3.05,20.00,,,,,,,"GLL",
"B","15-09-2019","1","0001","99","B001","00023079",,,," ","04","Gasohol 98",0.9,13.13,15.49,11.86,2.14,14.00,,,,,,,"GLL",
"B","15-09-2019","1","0001","99","B001","00023080",,,," ","05","DieselPro B5 S50 UV",4,10.03,11.84,40.14,7.22,47.36,,,,,,,"GLL",
"B","15-09-2019","1","0001","99","B001","00023081",,,," ","02","Gasohol 90",0.77,11.01,12.99,8.47,1.53,10.00,,,,,,,"GLL","LTR"
"B","15-09-2019","1","0001","99","B001","00023082",,,," ","02","Gasohol 90",0.08,11.01,12.99,0.85,0.15,1.00,,,,,,,"GLL",
"B","15-09-2019","1","0001","99","B001","00023083",,,," ","02","Gasohol 90",0.52,11.01,12.99,5.74,1.03,6.77,,,,,,,"GLL",
"B","15-09-2019","1","0001","99","B001","00023084",,,," ","05","DieselPro B5 S50 UV",5.74,10.03,11.84,57.63,10.37,68.00,,,,,,,"GLL",
"B","15-09-2019","1","0001","99","B001","00023085",,,," ","05","DieselPro B5 S50 UV",5.32,10.03,11.84,53.38,9.61,62.99,,,,,,,"GLL",
"B","15-09-2019","1","0001","99","B001","00023086",,,," ","02","Gasohol 90",0.77,11.01,12.99,8.47,1.53,10.00,,,,,,,"GLL",
"B","15-09-2019","1","0001","99","B001","00023087",,,," ","02","Gasohol 90",0.77,11.01,12.99,8.47,1.53,10.00,,,,,,,"GLL",
"B","15-09-2019","1","0001","99","B001","00023088",,,," ","02","Gasohol 90",0.77,11.01,12.99,8.47,1.53,10.00,,,,,,,"GLL",
"B","15-09-2019","1","0001","99","B001","00023089",,,," ","05","DieselPro B5 S50 UV",1.69,10.03,11.84,16.95,3.05,20.00,,,,,,,"GLL",
"B","15-09-2019","1","0001","99","B001","00023090",,,," ","05","DieselPro B5 S50 UV",11.02,10.03,11.84,110.58,19.91,130.49,,,,,,,"GLL",
"B","15-09-2019","1","0001","99","B001","00023091",,,," ","05","DieselPro B5 S50 UV",5.07,10.03,11.84,50.85,9.15,60.00,,,,,,,"GLL",
"B","15-09-2019","1","0001","99","B001","00023092",,,," ","02","Gasohol 90",0.77,11.01,12.99,8.47,1.53,10.00,,,,,,,"GLL",
"B","15-09-2019","1","0001","99","B001","00023093",,,," ","02","Gasohol 90",0.77,11.01,12.99,8.47,1.53,10.00,,,,,,,"GLL",
"B","15-09-2019","1","0001","99","B001","00023094",,,," ","05","DieselPro B5 S50 UV",11.01,10.03,11.84,110.47,19.88,130.35,,,,,,,"GLL",
"B","15-09-2019","1","0001","99","B001","00023095",,,," ","05","DieselPro B5 S50 UV",1.61,10.03,11.84,16.12,2.90,19.02,,,,,,,"GLL",
"B","15-09-2019","1","0001","99","B001","00023096",,,," ","04","Gasohol 98",0.65,13.13,15.49,8.47,1.53,10.00,,,,,,,"GLL",
"B","15-09-2019","1","0001","99","B001","00023097",,,," ","02","Gasohol 90",1.54,11.01,12.99,16.95,3.05,20.00,,,,,,,"GLL",
"B","15-09-2019","1","0001","99","B001","00023098",,,," ","05","DieselPro B5 S50 UV",8.45,10.03,11.84,84.75,15.25,100.00,,,,,,,"GLL",
"B","15-09-2019","1","0001","99","B001","00023099",,,," ","05","DieselPro B5 S50 UV",6.33,10.03,11.84,63.56,11.44,75.00,,,,,,,"GLL",
"B","15-09-2019","1","0001","99","B001","00023100",,,," ","05","DieselPro B5 S50 UV",11.37,10.03,11.84,114.12,20.54,134.66,,,,,,,"GLL",
"B","15-09-2019","1","0001","99","B001","00023101",,,," ","05","DieselPro B5 S50 UV",1.69,10.03,11.84,16.95,3.05,20.00,,,,,,,"GLL",
"B","15-09-2019","1","0001","99","B001","00023102",,,," ","05","DieselPro B5 S50 UV",5.08,10.03,11.84,50.93,9.17,60.10,,,,,,,"GLL",
"B","15-09-2019","1","0001","99","B001","00023103",,,," ","05","DieselPro B5 S50 UV",13.51,10.03,11.84,135.51,24.39,159.90,,,,,,,"GLL",
"B","15-09-2019","1","0001","99","B001","00023104",,,," ","05","DieselPro B5 S50 UV",24.55,10.03,11.84,246.37,44.35,290.72,,,,,,,"GLL",
"B","15-09-2019","1","0001","99","B001","00023105",,,," ","02","Gasohol 90",7.7,11.01,12.99,84.78,15.26,100.04,,,,,,,"GLL",
"B","15-09-2019","1","0001","99","B001","00023106",,,," ","05","DieselPro B5 S50 UV",11.32,10.03,11.84,113.54,20.44,133.98,,,,,,,"GLL",
"B","15-09-2019","1","0001","99","B001","00023107",,,," ","02","Gasohol 90",8.16,11.01,12.99,89.80,16.16,105.96,,,,,,,"GLL",
"B","15-09-2019","1","0001","99","B001","00023108",,,," ","05","DieselPro B5 S50 UV",1.69,10.03,11.84,16.95,3.05,20.00,,,,,,,"GLL",
"B","15-09-2019","1","0001","99","B001","00023109",,,," ","05","DieselPro B5 S50 UV",12.16,10.03,11.84,122.04,21.97,144.01,,,,,,,"GLL",
"B","15-09-2019","1","0001","99","B001","00023110",,,," ","04","Gasohol 98",3.23,13.13,15.49,42.37,7.63,50.00,,,,,,,"GLL",
"B","15-09-2019","1","0001","99","B001","00023111",,,," ","02","Gasohol 90",0.46,11.01,12.99,5.08,0.92,6.00,,,,,,,"GLL",
"B","15-09-2019","1","0001","99","B001","00023112",,,," ","05","DieselPro B5 S50 UV",5.91,10.03,11.84,59.32,10.68,70.00,,,,,,,"GLL",
"B","15-09-2019","1","0001","99","B001","00023113",,,," ","05","DieselPro B5 S50 UV",11.81,10.03,11.84,118.53,21.34,139.87,,,,,,,"GLL",
"B","15-09-2019","1","0001","99","B001","00023114",,,," ","02","Gasohol 90",0.39,11.01,12.99,4.24,0.76,5.00,,,,,,,"GLL",
"B","15-09-2019","1","0001","99","B001","00023115",,,," ","05","DieselPro B5 S50 UV",6.32,10.03,11.84,63.40,11.41,74.81,,,,,,,"GLL",
"B","15-09-2019","1","0001","99","B002","00128146",,,," ","07","GLP",3.28,1.03,1.22,3.39,0.61,4.00,,,,,,,"LTR",
"B","15-09-2019","1","0001","99","B002","00128147",,,," ","07","GLP",4.92,1.03,1.22,5.08,0.92,6.00,,,,,,,"LTR",
"B","15-09-2019","1","0001","99","B002","00128148",,,," ","07","GLP",4.1,1.03,1.22,4.24,0.76,5.00,,,,,,,"LTR",
"B","15-09-2019","1","0001","99","B002","00128149",,,," ","05","DieselPro B5 S50 UV",25.34,10.03,11.84,254.24,45.76,300.00,,,,,,,"GLL",
"B","15-09-2019","1","0001","99","B002","00128150",,,," ","07","GLP",4.1,1.03,1.22,4.24,0.76,5.00,,,,,,,"LTR",
"B","15-09-2019","1","0001","99","B002","00128151",,,," ","07","GLP",6.56,1.03,1.22,6.78,1.22,8.00,,,,,,,"LTR",
"B","15-09-2019","1","0001","99","B002","00128152",,,," ","07","GLP",4.1,1.03,1.22,4.24,0.76,5.00,,,,,,,"LTR",
"B","15-09-2019","1","0001","99","B002","00128153",,,," ","07","GLP",10.65,1.03,1.22,11.01,1.98,12.99,,,,,,,"LTR",
"B","15-09-2019","1","0001","99","B002","00128154",,,," ","07","GLP",16.39,1.03,1.22,16.95,3.05,20.00,,,,,,,"LTR",
"B","15-09-2019","1","0001","99","B002","00128155",,,," ","07","GLP",0.03,1.03,1.22,0.03,0.00,0.03,,,,,,,"LTR",
"B","15-09-2019","1","0001","99","B002","00128156",,,," ","07","GLP",8.2,1.03,1.22,8.47,1.53,10.00,,,,,,,"LTR",
"B","15-09-2019","1","0001","99","B002","00128157",,,," ","07","GLP",4.1,1.03,1.22,4.24,0.76,5.00,,,,,,,"LTR",
"B","15-09-2019","1","0001","99","B002","00128158",,,," ","07","GLP",6.16,1.03,1.22,6.37,1.15,7.52,,,,,,,"LTR",
"B","15-09-2019","1","0001","99","B002","00128159",,,," ","07","GLP",4.1,1.03,1.22,4.24,0.76,5.00,,,,,,,"LTR",
"B","15-09-2019","1","0001","99","B002","00128160",,,," ","07","GLP",4.1,1.03,1.22,4.24,0.76,5.00,,,,,,,"LTR",
"B","15-09-2019","1","0001","99","B002","00128161",,,," ","07","GLP",12.3,1.03,1.22,12.71,2.29,15.00,,,,,,,"LTR",
"B","15-09-2019","1","0001","99","B002","00128162",,,," ","07","GLP",4.1,1.03,1.22,4.24,0.76,5.00,,,,,,,"LTR",
"B","15-09-2019","1","0001","99","B002","00128163",,,," ","07","GLP",12.3,1.03,1.22,12.71,2.29,15.00,,,,,,,"LTR",
"B","15-09-2019","1","0001","99","B002","00128164",,,," ","07","GLP",9.42,1.03,1.22,9.74,1.75,11.49,,,,,,,"LTR",
"B","15-09-2019","1","0001","99","B002","00128165",,,," ","07","GLP",9.43,1.03,1.22,9.75,1.75,11.50,,,,,,,"LTR",
"B","15-09-2019","1","0001","99","B002","00128166",,,," ","07","GLP",8.2,1.03,1.22,8.47,1.53,10.00,,,,,,,"LTR",
"B","15-09-2019","1","0001","99","B002","00128167",,,," ","07","GLP",4.92,1.03,1.22,5.08,0.92,6.00,,,,,,,"LTR",
"B","15-09-2019","1","0001","99","B002","00128168",,,," ","07","GLP",4.1,1.03,1.22,4.24,0.76,5.00,,,,,,,"LTR",
"B","15-09-2019","1","0001","99","B002","00128169",,,," ","07","GLP",18.83,1.03,1.22,19.47,3.50,22.97,,,,,,,"LTR",
"B","15-09-2019","1","0001","99","B002","00128170",,,," ","07","GLP",4.1,1.03,1.22,4.24,0.76,5.00,,,,,,,"LTR",
"B","15-09-2019","1","0001","99","B002","00128171",,,," ","07","GLP",12.3,1.03,1.22,12.71,2.29,15.00,,,,,,,"LTR",
"B","15-09-2019","1","0001","99","B002","00128172",,,," ","07","GLP",8.2,1.03,1.22,8.47,1.53,10.00,,,,,,,"LTR",
"B","15-09-2019","1","0001","99","B002","00128173",,,," ","07","GLP",6.06,1.03,1.22,6.26,1.13,7.39,,,,,,,"LTR",
"B","15-09-2019","1","0001","99","B002","00128174",,,," ","07","GLP",16.39,1.03,1.22,16.95,3.05,20.00,,,,,,,"LTR",
"B","15-09-2019","1","0001","99","B002","00128175",,,," ","07","GLP",8.2,1.03,1.22,8.47,1.53,10.00,,,,,,,"LTR",
"B","15-09-2019","1","0001","99","B002","00128176",,,," ","07","GLP",2.46,1.03,1.22,2.54,0.46,3.00,,,,,,,"LTR",
"B","15-09-2019","1","0001","99","B002","00128177",,,," ","07","GLP",21.31,1.03,1.22,22.03,3.97,26.00,,,,,,,"LTR",
"B","15-09-2019","1","0001","99","B002","00128178",,,," ","07","GLP",16.39,1.03,1.22,16.95,3.05,20.00,,,,,,,"LTR",
"B","15-09-2019","1","0001","99","B002","00128179",,,," ","07","GLP",8.2,1.03,1.22,8.47,1.53,10.00,,,,,,,"LTR",
"B","15-09-2019","1","0001","99","B002","00128180",,,," ","07","GLP",4.1,1.03,1.22,4.24,0.76,5.00,,,,,,,"LTR",
"B","15-09-2019","1","0001","99","B002","00128181",,,," ","07","GLP",5.74,1.03,1.22,5.93,1.07,7.00,,,,,,,"LTR",
"B","15-09-2019","1","0001","99","B002","00128182",,,," ","07","GLP",8.2,1.03,1.22,8.47,1.53,10.00,,,,,,,"LTR",
"B","15-09-2019","1","0001","99","B002","00128183",,,," ","07","GLP",8.2,1.03,1.22,8.47,1.53,10.00,,,,,,,"LTR",
"B","15-09-2019","1","0001","99","B002","00128184",,,," ","07","GLP",28.69,1.03,1.22,29.66,5.34,35.00,,,,,,,"LTR",
"B","15-09-2019","1","0001","99","B002","00128185",,,," ","07","GLP",2.62,1.03,1.22,2.71,0.49,3.20,,,,,,,"LTR",
"B","15-09-2019","1","0001","99","B002","00128186",,,," ","07","GLP",16.39,1.03,1.22,16.95,3.05,20.00,,,,,,,"LTR",
"B","15-09-2019","1","0001","99","B002","00128187",,,," ","07","GLP",4.1,1.03,1.22,4.24,0.76,5.00,,,,,,,"LTR",
"B","15-09-2019","1","0001","99","B002","00128188",,,," ","07","GLP",7.05,1.03,1.22,7.29,1.31,8.60,,,,,,,"LTR",
"B","15-09-2019","1","0001","99","B002","00128189",,,," ","07","GLP",2.46,1.03,1.22,2.54,0.46,3.00,,,,,,,"LTR",
"B","15-09-2019","1","0001","99","B002","00128190",,,," ","07","GLP",29.11,1.03,1.22,30.09,5.42,35.51,,,,,,,"LTR",
"B","15-09-2019","1","0001","99","B002","00128191",,,," ","05","DieselPro B5 S50 UV",3.38,10.03,11.84,33.90,6.10,40.00,,,,,,,"GLL",
"B","15-09-2019","1","0001","99","B002","00128192",,,," ","07","GLP",4.1,1.03,1.22,4.24,0.76,5.00,,,,,,,"LTR",
"B","15-09-2019","1","0001","99","B002","00128193",,,," ","07","GLP",5.74,1.03,1.22,5.93,1.07,7.00,,,,,,,"LTR",
"B","15-09-2019","1","0001","99","B002","00128194",,,," ","07","GLP",10.66,1.03,1.22,11.02,1.98,13.00,,,,,,,"LTR",
"B","15-09-2019","1","0001","99","B002","00128195",,,," ","07","GLP",8.2,1.03,1.22,8.47,1.53,10.00,,,,,,,"LTR",
"B","15-09-2019","1","0001","99","B002","00128196",,,," ","07","GLP",4.1,1.03,1.22,4.24,0.76,5.00,,,,,,,"LTR",
"B","15-09-2019","1","0001","99","B002","00128197",,,," ","07","GLP",6.56,1.03,1.22,6.78,1.22,8.00,,,,,,,"LTR",
"B","15-09-2019","1","0001","99","B002","00128198",,,," ","07","GLP",8.2,1.03,1.22,8.47,1.53,10.00,,,,,,,"LTR",
"B","15-09-2019","1","0001","99","B002","00128199",,,," ","07","GLP",8.2,1.03,1.22,8.47,1.53,10.00,,,,,,,"LTR",
"B","15-09-2019","1","0001","99","B002","00128200",,,," ","07","GLP",16.39,1.03,1.22,16.95,3.05,20.00,,,,,,,"LTR",
"B","15-09-2019","1","0001","99","B002","00128201",,,," ","07","GLP",5.74,1.03,1.22,5.93,1.07,7.00,,,,,,,"LTR",
"B","15-09-2019","1","0001","99","B002","00128202",,,," ","07","GLP",10.65,1.03,1.22,11.01,1.98,12.99,,,,,,,"LTR",
"B","15-09-2019","1","0001","99","B002","00128203",,,," ","07","GLP",9.02,1.03,1.22,9.32,1.68,11.00,,,,,,,"LTR",
"B","15-09-2019","1","0001","99","B002","00128204",,,," ","05","DieselPro B5 S50 UV",1.69,10.03,11.84,16.95,3.05,20.00,,,,,,,"GLL",
"B","15-09-2019","1","0001","99","B002","00128205",,,," ","07","GLP",9.84,1.03,1.22,10.17,1.83,12.00,,,,,,,"LTR",
"B","15-09-2019","1","0001","99","B002","00128206",,,," ","07","GLP",18.85,1.03,1.22,19.49,3.51,23.00,,,,,,,"LTR",
"B","15-09-2019","1","0001","99","B002","00128207",,,," ","04","Gasohol 98",3.23,13.13,15.49,42.37,7.63,50.00,,,,,,,"GLL",
"B","15-09-2019","1","0001","99","B002","00128208",,,," ","07","GLP",5.74,1.03,1.22,5.93,1.07,7.00,,,,,,,"LTR",
"B","15-09-2019","1","0001","99","B002","00128209",,,," ","07","GLP",5.75,1.03,1.22,5.94,1.07,7.01,,,,,,,"LTR",
"B","15-09-2019","1","0001","99","B002","00128210",,,," ","07","GLP",21.48,1.03,1.22,22.20,4.00,26.20,,,,,,,"LTR",
"B","15-09-2019","1","0001","99","B002","00128211",,,," ","07","GLP",4.92,1.03,1.22,5.08,0.92,6.00,,,,,,,"LTR",
"B","15-09-2019","1","0001","99","B002","00128212",,,," ","07","GLP",4.1,1.03,1.22,4.24,0.76,5.00,,,,,,,"LTR",
"B","15-09-2019","1","0001","99","B002","00128213",,,," ","07","GLP",5.74,1.03,1.22,5.93,1.07,7.00,,,,,,,"LTR",
"B","15-09-2019","1","0001","99","B002","00128214",,,," ","07","GLP",4.1,1.03,1.22,4.24,0.76,5.00,,,,,,,"LTR",
"B","15-09-2019","1","0001","99","B002","00128215",,,," ","07","GLP",16.39,1.03,1.22,16.95,3.05,20.00,,,,,,,"LTR",
"B","15-09-2019","1","0001","99","B002","00128216",,,," ","07","GLP",12.3,1.03,1.22,12.71,2.29,15.00,,,,,,,"LTR",
"B","15-09-2019","1","0001","99","B002","00128217",,,," ","07","GLP",8.2,1.03,1.22,8.47,1.53,10.00,,,,,,,"LTR",
"B","15-09-2019","1","0001","99","B002","00128218",,,," ","07","GLP",4.92,1.03,1.22,5.08,0.92,6.00,,,,,,,"LTR",
"B","15-09-2019","1","0001","99","B002","00128219",,,," ","07","GLP",5.64,1.03,1.22,5.83,1.05,6.88,,,,,,,"LTR",
"B","15-09-2019","1","0001","99","B002","00128220",,,," ","07","GLP",34.39,1.03,1.22,35.55,6.40,41.95,,,,,,,"LTR",
"B","15-09-2019","1","0001","99","B002","00128221",,,," ","07","GLP",5.74,1.03,1.22,5.93,1.07,7.00,,,,,,,"LTR",
"B","15-09-2019","1","0001","99","B002","00128222",,,," ","07","GLP",9.84,1.03,1.22,10.17,1.83,12.00,,,,,,,"LTR",
"B","15-09-2019","1","0001","99","B002","00128223",,,," ","07","GLP",8.2,1.03,1.22,8.47,1.53,10.00,,,,,,,"LTR",
"B","15-09-2019","1","0001","99","B002","00128224",,,," ","02","Gasohol 90",1.54,11.01,12.99,16.95,3.05,20.00,,,,,,,"GLL",
"B","15-09-2019","1","0001","99","B002","00128225",,,," ","07","GLP",4.1,1.03,1.22,4.24,0.76,5.00,,,,,,,"LTR",
"B","15-09-2019","1","0001","99","B002","00128226",,,," ","07","GLP",12.3,1.03,1.22,12.71,2.29,15.00,,,,,,,"LTR",
"B","15-09-2019","1","0001","99","B002","00128227",,,," ","07","GLP",6.56,1.03,1.22,6.78,1.22,8.00,,,,,,,"LTR",
"B","15-09-2019","1","0001","99","B002","00128228",,,," ","07","GLP",4.1,1.03,1.22,4.24,0.76,5.00,,,,,,,"LTR",
